time,protocol,source,destination,hostname,length,info,service
2025-06-15 20:03:01,tcp,192.168.4.174,3.217.175.158,ec2-3-217-175-158.compute-1.amazonaws.com,97,Port: 55142 -> 8884,Web Browsing
2025-06-15 20:03:01,tcp,3.217.175.158,192.168.4.174,,97,Port: 8884 -> 55142,
2025-06-15 20:03:01,tcp,192.168.4.174,3.217.175.158,ec2-3-217-175-158.compute-1.amazonaws.com,66,Port: 55142 -> 8884,Web Browsing
2025-06-15 20:03:01,tcp,192.168.4.174,74.125.139.188,vk-in-f188.1e100.net,54,Port: 55138 -> 5228,Web Browsing
2025-06-15 20:03:02,tcp,74.125.139.188,192.168.4.174,,66,Port: 5228 -> 55138,
2025-06-15 20:03:04,tcp,192.168.4.174,104.18.18.125,,462,Port: 53330 -> 443,
2025-06-15 20:03:04,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:03:04,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:03:04,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:03:04,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:03:06,udp,192.168.4.174,224.0.0.251,mdns.mcast.net,307,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:03:07,tcp,192.168.4.174,3.217.175.158,ec2-3-217-175-158.compute-1.amazonaws.com,261,Port: 55142 -> 8884,Web Browsing
2025-06-15 20:03:07,tcp,192.168.4.174,172.64.153.12,,258,Port: 56828 -> 443,
2025-06-15 20:03:07,udp,192.168.4.170,224.0.0.251,mdns.mcast.net,138,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:03:07,tcp,3.217.175.158,192.168.4.174,,115,Port: 8884 -> 55142,
2025-06-15 20:03:07,tcp,192.168.4.174,3.217.175.158,ec2-3-217-175-158.compute-1.amazonaws.com,66,Port: 55142 -> 8884,Web Browsing
2025-06-15 20:03:07,tcp,172.64.153.12,192.168.4.174,,66,Port: 443 -> 56828,
2025-06-15 20:03:07,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 60780 -> 53,
2025-06-15 20:03:07,tcp,172.64.153.12,192.168.4.174,,937,Port: 443 -> 56828,
2025-06-15 20:03:07,tcp,172.64.153.12,192.168.4.174,,1514,Port: 443 -> 56828,
2025-06-15 20:03:07,tcp,172.64.153.12,192.168.4.174,,1514,Port: 443 -> 56828,
2025-06-15 20:03:07,tcp,172.64.153.12,192.168.4.174,,356,Port: 443 -> 56828,
2025-06-15 20:03:07,tcp,172.64.153.12,192.168.4.174,,97,Port: 443 -> 56828,
2025-06-15 20:03:07,tcp,192.168.4.174,172.64.153.12,,66,Port: 56828 -> 443,
2025-06-15 20:03:07,udp,192.168.254.254,192.168.4.174,,148,Port: 53 -> 60780,
2025-06-15 20:03:07,udp,192.168.4.174,192.168.254.254,gateway.home,89,Port: 49624 -> 53,
2025-06-15 20:03:07,udp,192.168.4.174,192.168.254.254,gateway.home,89,Port: 55222 -> 53,
2025-06-15 20:03:07,udp,192.168.254.254,192.168.4.174,,154,Port: 53 -> 55222,
2025-06-15 20:03:07,udp,192.168.254.254,192.168.4.174,,182,Port: 53 -> 49624,
2025-06-15 20:03:07,udp,192.168.4.174,192.168.254.254,gateway.home,79,Port: 64406 -> 53,
2025-06-15 20:03:07,udp,192.168.4.174,192.168.254.254,gateway.home,87,Port: 9671 -> 53,
2025-06-15 20:03:07,udp,192.168.4.174,192.168.254.254,gateway.home,87,Port: 23138 -> 53,
2025-06-15 20:03:07,udp,192.168.254.254,192.168.4.174,,139,Port: 53 -> 64406,
2025-06-15 20:03:07,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,78,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:07,udp,192.168.254.254,192.168.4.174,,103,Port: 53 -> 9671,
2025-06-15 20:03:08,udp,192.168.254.254,192.168.4.174,,112,Port: 53 -> 23138,
2025-06-15 20:03:08,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,1292,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:08,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,1292,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:08,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,1292,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:08,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,122,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:08,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,1288,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:08,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,171,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:08,tcp,17.253.13.137,192.168.4.174,,74,Port: 443 -> 56909,
2025-06-15 20:03:08,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,66,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:09,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,583,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,82,Port: 443 -> 56401,
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,82,Port: 443 -> 56401,
2025-06-15 20:03:09,tcp,17.253.13.137,192.168.4.174,,66,Port: 443 -> 56909,
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,1292,Port: 443 -> 56401,
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,1292,Port: 443 -> 56401,
2025-06-15 20:03:09,tcp,17.253.13.137,192.168.4.174,,1510,Port: 443 -> 56909,
2025-06-15 20:03:09,tcp,17.253.13.137,192.168.4.174,,1510,Port: 443 -> 56909,
2025-06-15 20:03:09,tcp,17.253.13.137,192.168.4.174,,1255,Port: 443 -> 56909,
2025-06-15 20:03:09,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,66,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,1292,Port: 443 -> 56401,
2025-06-15 20:03:09,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,130,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:09,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,1292,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:09,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,371,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,336,Port: 443 -> 56401,
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,998,Port: 443 -> 56401,
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,77,Port: 443 -> 56401,
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,66,Port: 443 -> 56401,
2025-06-15 20:03:09,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,120,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:09,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,73,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,221,Port: 443 -> 56401,
2025-06-15 20:03:09,udp,192.178.50.66,192.168.4.174,,299,Port: 443 -> 56401,
2025-06-15 20:03:09,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,73,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:09,tcp,17.253.13.137,192.168.4.174,,1510,Port: 443 -> 56909,
2025-06-15 20:03:10,tcp,17.253.13.137,192.168.4.174,,394,Port: 443 -> 56909,
2025-06-15 20:03:10,tcp,17.253.13.137,192.168.4.174,,1388,Port: 443 -> 56909,
2025-06-15 20:03:10,tcp,17.253.13.137,192.168.4.174,,346,Port: 443 -> 56909,
2025-06-15 20:03:10,tcp,17.253.13.137,192.168.4.174,,66,Port: 443 -> 56909,
2025-06-15 20:03:10,udp,192.178.50.66,192.168.4.174,,453,Port: 443 -> 56401,
2025-06-15 20:03:10,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,77,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:10,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,66,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:10,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,97,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:10,udp,192.168.4.174,192.168.254.254,,80,Port: 15669 -> 53,
2025-06-15 20:03:10,udp,192.168.4.174,192.168.254.254,,80,Port: 6318 -> 53,
2025-06-15 20:03:10,udp,192.178.50.66,192.168.4.174,,162,Port: 443 -> 56401,
2025-06-15 20:03:10,udp,192.168.4.174,192.168.254.254,,70,Port: 4414 -> 53,
2025-06-15 20:03:10,udp,192.168.4.174,192.168.254.254,,70,Port: 18636 -> 53,
2025-06-15 20:03:10,udp,192.168.4.174,192.168.254.254,,81,Port: 54102 -> 53,
2025-06-15 20:03:10,udp,192.168.4.174,192.168.254.254,,81,Port: 59517 -> 53,
2025-06-15 20:03:10,udp,192.178.50.66,192.168.4.174,,67,Port: 443 -> 56401,
2025-06-15 20:03:10,udp,192.168.254.254,192.168.4.174,,126,Port: 53 -> 15669,
2025-06-15 20:03:10,udp,192.168.254.254,192.168.4.174,,95,Port: 53 -> 18636,
2025-06-15 20:03:10,udp,192.168.254.254,192.168.4.174,,167,Port: 53 -> 6318,
2025-06-15 20:03:11,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,1292,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:11,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,1292,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:11,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,122,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:11,udp,192.168.254.254,192.168.4.174,,86,Port: 53 -> 4414,
2025-06-15 20:03:11,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,78,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:11,udp,192.168.4.174,192.178.50.66,tzmiaa-ad-in-f2.1e100.net,74,Port: 56401 -> 443,Web Browsing
2025-06-15 20:03:11,udp,192.168.254.254,192.168.4.174,,113,Port: 53 -> 59517,
2025-06-15 20:03:12,udp,192.168.254.254,192.168.4.174,,151,Port: 53 -> 54102,
2025-06-15 20:03:12,tcp,192.168.4.174,104.18.34.244,,78,Port: 56910 -> 443,
2025-06-15 20:03:12,tcp,142.250.217.206,192.168.4.174,,74,Port: 443 -> 55180,
2025-06-15 20:03:12,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,66,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:12,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,1466,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:12,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,450,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:12,tcp,104.18.34.244,192.168.4.174,,74,Port: 443 -> 56910,
2025-06-15 20:03:12,tcp,192.168.4.174,104.18.34.244,,66,Port: 56910 -> 443,
2025-06-15 20:03:12,tcp,192.168.4.174,104.18.34.244,,583,Port: 56910 -> 443,
2025-06-15 20:03:12,tcp,17.253.13.137,192.168.4.174,,66,Port: 443 -> 56909,
2025-06-15 20:03:12,tcp,142.250.217.206,192.168.4.174,,66,Port: 443 -> 55180,
2025-06-15 20:03:12,tcp,104.18.34.244,192.168.4.174,,66,Port: 443 -> 56910,
2025-06-15 20:03:12,udp,192.178.218.94,192.168.4.174,,82,Port: 443 -> 61396,
2025-06-15 20:03:12,udp,192.178.218.94,192.168.4.174,,1292,Port: 443 -> 61396,
2025-06-15 20:03:12,tcp,104.18.34.244,192.168.4.174,,1514,Port: 443 -> 56910,
2025-06-15 20:03:12,tcp,104.18.34.244,192.168.4.174,,1514,Port: 443 -> 56910,
2025-06-15 20:03:13,tcp,104.18.34.244,192.168.4.174,,1514,Port: 443 -> 56910,
2025-06-15 20:03:13,tcp,104.18.34.244,192.168.4.174,,1514,Port: 443 -> 56910,
2025-06-15 20:03:13,tcp,104.18.34.244,192.168.4.174,,414,Port: 443 -> 56910,
2025-06-15 20:03:13,tcp,142.250.217.206,192.168.4.174,,1466,Port: 443 -> 55180,
2025-06-15 20:03:13,tcp,142.250.217.206,192.168.4.174,,1466,Port: 443 -> 55180,
2025-06-15 20:03:13,tcp,142.250.217.206,192.168.4.174,,1466,Port: 443 -> 55180,
2025-06-15 20:03:13,tcp,142.250.217.206,192.168.4.174,,1466,Port: 443 -> 55180,
2025-06-15 20:03:13,tcp,142.250.217.206,192.168.4.174,,1466,Port: 443 -> 55180,
2025-06-15 20:03:13,tcp,142.250.217.206,192.168.4.174,,933,Port: 443 -> 55180,
2025-06-15 20:03:13,udp,192.178.218.94,192.168.4.174,,1292,Port: 443 -> 61396,
2025-06-15 20:03:13,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,66,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:13,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,66,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:13,tcp,192.168.4.174,104.18.34.244,,66,Port: 56910 -> 443,
2025-06-15 20:03:13,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,140,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:13,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,158,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:13,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,299,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:13,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,367,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:13,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,1292,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:13,tcp,192.168.4.174,104.18.34.244,,130,Port: 56910 -> 443,
2025-06-15 20:03:13,tcp,192.168.4.174,104.18.34.244,,329,Port: 56910 -> 443,
2025-06-15 20:03:13,tcp,192.168.4.174,104.18.34.244,,1454,Port: 56910 -> 443,
2025-06-15 20:03:13,tcp,192.168.4.174,104.18.34.244,,726,Port: 56910 -> 443,
2025-06-15 20:03:13,tcp,192.168.4.174,104.18.34.244,,184,Port: 56910 -> 443,
2025-06-15 20:03:13,udp,192.178.218.94,192.168.4.174,,344,Port: 443 -> 61396,
2025-06-15 20:03:13,udp,192.178.218.94,192.168.4.174,,990,Port: 443 -> 61396,
2025-06-15 20:03:13,udp,192.178.218.94,192.168.4.174,,71,Port: 443 -> 61396,
2025-06-15 20:03:13,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,120,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:13,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,73,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:13,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,632,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:14,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,727,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:14,tcp,104.18.34.244,192.168.4.174,,66,Port: 443 -> 56910,
2025-06-15 20:03:14,tcp,104.18.34.244,192.168.4.174,,587,Port: 443 -> 56910,
2025-06-15 20:03:14,tcp,192.168.4.174,104.18.34.244,,66,Port: 56910 -> 443,
2025-06-15 20:03:14,tcp,192.168.4.174,104.18.34.244,,97,Port: 56910 -> 443,
2025-06-15 20:03:14,tcp,104.18.34.244,192.168.4.174,,66,Port: 443 -> 56910,
2025-06-15 20:03:14,udp,192.178.218.94,192.168.4.174,,66,Port: 443 -> 61396,
2025-06-15 20:03:14,tcp,142.250.217.206,192.168.4.174,,1016,Port: 443 -> 55180,
2025-06-15 20:03:14,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,66,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:14,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,97,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:14,tcp,142.250.217.206,192.168.4.174,,97,Port: 443 -> 55180,
2025-06-15 20:03:14,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,66,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:14,tcp,142.250.217.206,192.168.4.174,,656,Port: 443 -> 55180,
2025-06-15 20:03:14,tcp,142.250.217.206,192.168.4.174,,97,Port: 443 -> 55180,
2025-06-15 20:03:14,tcp,142.250.217.206,192.168.4.174,,105,Port: 443 -> 55180,
2025-06-15 20:03:14,tcp,104.18.34.244,192.168.4.174,,66,Port: 443 -> 56910,
2025-06-15 20:03:14,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,66,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:14,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,105,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:14,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,101,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:14,udp,192.168.4.174,192.168.254.254,,88,Port: 51407 -> 53,
2025-06-15 20:03:14,tcp,142.250.217.206,192.168.4.174,,66,Port: 443 -> 55180,
2025-06-15 20:03:14,udp,192.168.254.254,192.168.4.174,,114,Port: 53 -> 51407,
2025-06-15 20:03:14,tcp,142.250.217.206,192.168.4.174,,66,Port: 443 -> 55180,
2025-06-15 20:03:14,tcp,142.250.217.206,192.168.4.174,,66,Port: 443 -> 55180,
2025-06-15 20:03:15,tcp,104.18.34.244,192.168.4.174,,234,Port: 443 -> 56910,
2025-06-15 20:03:15,tcp,192.168.4.174,104.18.34.244,,66,Port: 56910 -> 443,
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,162,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,71,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,74,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,71,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,606,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,77,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:15,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,83,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,78,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,63,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,63,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,77,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:15,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,74,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,70,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.178.218.94,192.168.4.174,,66,Port: 443 -> 61396,
2025-06-15 20:03:15,udp,192.168.4.174,192.178.218.94,yuiadtq-in-f94.1e100.net,73,Port: 61396 -> 443,Web Browsing
2025-06-15 20:03:15,udp,192.168.4.174,192.168.254.254,,74,Port: 50786 -> 53,
2025-06-15 20:03:15,udp,192.168.4.174,192.168.254.254,,74,Port: 60632 -> 53,
2025-06-15 20:03:15,udp,192.168.254.254,192.168.4.174,,119,Port: 53 -> 60632,
2025-06-15 20:03:15,udp,192.168.254.254,192.168.4.174,,157,Port: 53 -> 50786,
2025-06-15 20:03:15,udp,192.168.4.174,192.168.254.254,,78,Port: 65379 -> 53,
2025-06-15 20:03:15,udp,192.168.254.254,192.168.4.174,,138,Port: 53 -> 65379,
2025-06-15 20:03:16,tcp,192.168.4.174,17.171.47.23,,78,Port: 56911 -> 443,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,78,Port: 63201 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,78,Port: 57752 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,96,Port: 65459 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,74,Port: 58146 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,78,Port: 60617 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,73,Port: 65297 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,103,Port: 52977 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,95,Port: 63247 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,78,Port: 63261 -> 53,
2025-06-15 20:03:16,udp,192.168.4.174,192.168.254.254,,78,Port: 54403 -> 53,
2025-06-15 20:03:16,udp,192.168.254.254,192.168.4.174,,135,Port: 53 -> 63201,
2025-06-15 20:03:16,udp,192.168.254.254,192.168.4.174,,286,Port: 53 -> 57752,
2025-06-15 20:03:16,udp,192.168.254.254,192.168.4.174,,135,Port: 53 -> 58146,
2025-06-15 20:03:17,udp,192.168.254.254,192.168.4.174,,232,Port: 53 -> 63247,
2025-06-15 20:03:17,udp,192.168.254.254,192.168.4.174,,203,Port: 53 -> 65297,
2025-06-15 20:03:17,udp,192.168.254.254,192.168.4.174,,160,Port: 53 -> 65459,
2025-06-15 20:03:17,udp,192.168.254.254,192.168.4.174,,131,Port: 53 -> 60617,
2025-06-15 20:03:17,udp,192.168.254.254,192.168.4.174,,277,Port: 53 -> 52977,
2025-06-15 20:03:17,udp,192.168.254.254,192.168.4.174,,163,Port: 53 -> 63261,
2025-06-15 20:03:17,udp,192.168.4.174,17.248.185.7,,1392,Port: 65142 -> 443,
2025-06-15 20:03:17,udp,192.168.254.254,192.168.4.174,,206,Port: 53 -> 54403,
2025-06-15 20:03:17,tcp,17.171.47.23,192.168.4.174,,74,Port: 443 -> 56911,
2025-06-15 20:03:17,tcp,192.168.4.174,17.171.47.23,,66,Port: 56911 -> 443,
2025-06-15 20:03:17,tcp,192.168.4.174,17.171.47.23,,583,Port: 56911 -> 443,
2025-06-15 20:03:17,udp,17.248.185.7,192.168.4.174,,1242,Port: 443 -> 65142,
2025-06-15 20:03:17,udp,192.168.4.174,17.248.185.7,,156,Port: 65142 -> 443,
2025-06-15 20:03:18,udp,192.168.4.174,17.248.185.7,,1392,Port: 65142 -> 443,
2025-06-15 20:03:18,udp,192.168.4.174,17.248.185.7,,1390,Port: 65142 -> 443,
2025-06-15 20:03:18,udp,192.168.4.174,17.248.185.7,,110,Port: 65142 -> 443,
2025-06-15 20:03:18,udp,192.168.4.174,17.248.185.7,,164,Port: 65142 -> 443,
2025-06-15 20:03:18,tcp,17.171.47.23,192.168.4.174,,66,Port: 443 -> 56911,
2025-06-15 20:03:18,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
2025-06-15 20:03:18,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
2025-06-15 20:03:18,tcp,17.171.47.23,192.168.4.174,,1266,Port: 443 -> 56911,
2025-06-15 20:03:18,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
2025-06-15 20:03:18,tcp,17.171.47.23,192.168.4.174,,912,Port: 443 -> 56911,
2025-06-15 20:03:18,tcp,192.168.4.174,17.171.47.23,,66,Port: 56911 -> 443,
2025-06-15 20:03:18,tcp,192.168.4.174,17.171.47.23,,159,Port: 56911 -> 443,
2025-06-15 20:03:18,udp,17.248.185.7,192.168.4.174,,861,Port: 443 -> 65142,
2025-06-15 20:03:18,udp,17.248.185.7,192.168.4.174,,74,Port: 443 -> 65142,
2025-06-15 20:03:18,udp,17.248.185.7,192.168.4.174,,74,Port: 443 -> 65142,
2025-06-15 20:03:18,udp,17.248.185.7,192.168.4.174,,99,Port: 443 -> 65142,
2025-06-15 20:03:18,udp,17.248.185.7,192.168.4.174,,73,Port: 443 -> 65142,
2025-06-15 20:03:18,udp,17.248.185.7,192.168.4.174,,420,Port: 443 -> 65142,
2025-06-15 20:03:18,udp,17.248.185.7,192.168.4.174,,480,Port: 443 -> 65142,
2025-06-15 20:03:18,udp,192.168.4.174,17.248.185.7,,85,Port: 65142 -> 443,
2025-06-15 20:03:18,udp,192.168.4.174,192.168.254.254,,97,Port: 50494 -> 53,
2025-06-15 20:03:18,tcp,17.171.47.23,192.168.4.174,,117,Port: 443 -> 56911,
2025-06-15 20:03:19,tcp,192.168.4.174,17.171.47.23,,66,Port: 56911 -> 443,
2025-06-15 20:03:19,tcp,192.168.4.174,17.171.47.23,,481,Port: 56911 -> 443,
2025-06-15 20:03:19,tcp,192.168.4.174,17.171.47.23,,1474,Port: 56911 -> 443,
2025-06-15 20:03:19,tcp,192.168.4.174,17.171.47.23,,381,Port: 56911 -> 443,
2025-06-15 20:03:19,udp,192.168.254.254,192.168.4.174,,156,Port: 53 -> 50494,
2025-06-15 20:03:19,udp,192.168.4.174,192.168.254.254,,86,Port: 60008 -> 53,
2025-06-15 20:03:19,tcp,17.171.47.23,192.168.4.174,,66,Port: 443 -> 56911,
2025-06-15 20:03:19,udp,192.168.254.254,192.168.4.174,,131,Port: 53 -> 60008,
2025-06-15 20:03:19,tcp,192.168.4.174,3.219.43.80,ec2-3-219-43-80.compute-1.amazonaws.com,66,Port: 55153 -> 443,Web Browsing
2025-06-15 20:03:20,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,66,Port: 55150 -> 443,Web Browsing
2025-06-15 20:03:20,tcp,192.168.4.174,142.250.217.163,mia07s60-in-f3.1e100.net,66,Port: 55160 -> 443,Web Browsing
2025-06-15 20:03:20,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,66,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:20,tcp,142.250.217.206,192.168.4.174,,66,Port: 443 -> 55180,
2025-06-15 20:03:20,tcp,192.168.4.174,142.250.217.206,mia07s61-in-f14.1e100.net,66,Port: 55180 -> 443,Web Browsing
2025-06-15 20:03:20,tcp,142.250.217.163,192.168.4.174,,66,Port: 443 -> 55160,
2025-06-15 20:03:20,tcp,192.168.4.174,142.250.217.163,mia07s60-in-f3.1e100.net,66,Port: 55160 -> 443,Web Browsing
2025-06-15 20:03:20,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
2025-06-15 20:03:21,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
2025-06-15 20:03:21,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
2025-06-15 20:03:21,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
